time,tavg,tmin,tmax,prcp,date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex.1,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2012-06-06,24.4,21.4,31.2,,2012-06-06,30,21,0.0,12.9,7,1,80,08:46 PM,07:36 AM,05:53 AM,06:44 PM,18,22,24,22,24,19,81,0.0,1006,22,10,248,18
2012-07-06,25.7,21.3,31.2,,2012-07-06,32,20,0.0,12.9,6,1,81,09:02 PM,08:16 AM,05:59 AM,06:50 PM,17,25,25,25,23,31,67,0.0,1004,25,10,260,17
2012-08-06,24.8,21.7,31.2,,2012-08-06,27,20,0.0,8.9,6,1,70,09:42 PM,09:31 AM,06:06 AM,06:45 PM,19,21,24,21,29,47,86,0.0,1008,21,10,258,21
2012-09-06,26.2,21.1,30.7,,2012-09-06,30,19,0.0,10.2,6,1,54,10:25 PM,10:37 AM,06:09 AM,06:27 PM,18,24,24,23,22,44,77,0.0,1008,23,6,258,16
2012-10-06,25.8,21.5,30.6,,2012-10-06,31,18,0.0,11.6,6,1,56,10:41 PM,10:57 AM,06:09 AM,06:06 PM,18,20,20,20,9,26,89,0.0,1011,19,10,279,4
2012-11-06,25.6,20.6,31.4,,2012-11-06,29,18,0.0,8.7,6,1,39,11:54 PM,11:55 AM,06:15 AM,05:52 PM,20,21,21,21,12,45,94,0.0,1011,20,10,125,7
2012-12-06,24.7,20.6,31.4,,2012-12-06,27,18,0.0,8.7,6,1,42,No moonrise,11:58 AM,06:29 AM,05:53 PM,19,20,20,20,23,55,93,0.0,1012,20,10,100,16
2012-01-07,23.8,20.4,31.4,,2012-01-07,27,15,0.0,8.7,6,1,92,04:30 PM,04:48 AM,06:44 AM,06:08 PM,14,17,17,17,19,30,87,0.0,1014,16,9,91,11
2012-02-07,22.5,20.9,27.5,,2012-02-07,30,17,0.0,11.6,5,1,100,05:57 PM,05:57 AM,06:45 AM,06:23 PM,18,19,19,19,18,65,97,0.0,1013,18,2,105,11
2012-03-07,23.7,20.2,28.5,,2012-03-07,34,20,0.0,11.6,7,1,98,05:34 PM,05:19 AM,06:32 AM,06:29 PM,10,23,25,23,21,1,43,0.0,1008,22,10,105,12
2012-04-07,24.5,19.8,30.4,,2012-04-07,35,22,0.0,11.6,7,1,87,07:12 PM,06:17 AM,06:12 AM,06:31 PM,16,26,26,24,11,23,60,0.0,1010,24,10,136,7
2012-05-07,25.5,20.0,32.2,,2012-05-07,34,22,0.0,12.8,7,1,88,08:03 PM,06:48 AM,05:57 AM,06:36 PM,20,27,27,25,11,0,71,0.0,1008,23,10,277,10
2012-06-07,25.8,20.7,32.2,,2012-06-07,31,21,0.0,12.9,7,1,72,09:39 PM,08:37 AM,05:53 AM,06:44 PM,19,22,24,22,27,52,82,0.0,1005,22,10,255,20
2012-07-07,24.1,20.5,31.8,,2012-07-07,32,20,0.0,12.9,6,1,73,09:46 PM,09:10 AM,05:59 AM,06:50 PM,17,25,25,25,22,32,65,0.3,1004,25,10,266,16
2012-08-07,24.8,20.4,31.5,,2012-08-07,27,20,0.0,11.6,5,1,63,10:21 PM,10:19 AM,06:06 AM,06:44 PM,19,21,21,21,22,72,91,0.1,1009,21,8,253,15
2012-09-07,25.2,20.9,31.5,,2012-09-07,30,20,0.0,11.6,6,1,46,11:11 PM,11:27 AM,06:09 AM,06:26 PM,19,21,21,21,20,49,92,0.0,1010,21,10,246,13
2012-10-07,24.1,21.4,31.0,0.5,2012-10-07,24,20,0.0,10.2,5,1,49,11:31 PM,11:45 AM,06:09 AM,06:05 PM,20,21,24,21,4,42,91,0.1,1012,20,9,159,2
2012-11-07,24.6,20.3,30.6,0.0,2012-11-07,29,17,0.0,8.7,6,1,32,No moonrise,12:38 PM,06:15 AM,05:51 PM,18,19,19,19,14,12,93,0.0,1012,18,10,108,7
2012-12-07,25.2,20.9,31.2,,2012-12-07,29,17,0.0,8.7,5,1,35,12:19 AM,12:40 PM,06:29 AM,05:53 PM,17,17,17,17,21,100,98,0.0,1014,17,0,91,11
2012-01-08,23.7,19.7,29.4,,2012-01-08,29,15,0.0,11.6,6,1,99,05:24 PM,05:40 AM,06:44 AM,06:08 PM,14,17,17,17,18,14,86,0.0,1016,16,10,96,10
2012-02-08,23.7,20.0,29.4,,2012-02-08,31,17,0.0,11.6,6,1,86,06:53 PM,06:44 AM,06:45 AM,06:23 PM,16,19,19,19,19,10,84,0.0,1013,19,10,107,11
2012-03-08,22.3,19.9,28.7,,2012-03-08,33,20,0.0,11.6,7,1,100,06:31 PM,06:05 AM,06:31 AM,06:29 PM,15,23,25,23,15,5,64,0.0,1008,22,10,244,10
2012-04-08,23.1,19.9,27.8,,2012-04-08,35,23,0.0,11.6,7,1,79,08:15 PM,07:10 AM,06:11 AM,06:32 PM,17,26,26,25,11,11,60,0.1,1009,24,10,176,8
2012-05-08,23.4,20.1,29.4,,2012-05-08,32,23,0.0,11.9,7,1,80,09:06 PM,07:50 AM,05:56 AM,06:36 PM,16,27,27,26,11,7,53,0.0,1007,25,10,230,7
2012-06-08,22.2,20.8,29.4,7.1,2012-06-08,33,22,0.0,12.9,6,1,65,10:26 PM,09:35 AM,05:53 AM,06:45 PM,18,22,24,22,27,71,80,0.1,1007,22,5,259,21
2012-07-08,23.0,20.5,27.3,14.0,2012-07-08,31,20,0.0,12.9,6,1,66,10:26 PM,10:01 AM,05:59 AM,06:50 PM,17,25,25,25,24,33,68,0.6,1004,25,9,265,16
2012-08-08,23.7,20.5,28.5,0.8,2012-08-08,28,20,0.0,8.9,5,1,55,11:03 PM,11:08 AM,06:06 AM,06:44 PM,18,21,21,21,23,62,86,0.0,1009,21,8,266,16
2012-09-08,22.3,20.9,28.5,0.0,2012-09-08,27,20,0.0,10.2,5,1,39,11:59 PM,12:16 PM,06:09 AM,06:25 PM,19,20,20,20,24,81,92,0.1,1010,20,2,255,15
2012-10-08,22.7,20.3,27.4,0.0,2012-10-08,29,19,0.0,11.6,6,1,41,No moonrise,12:31 PM,06:09 AM,06:05 PM,19,21,24,21,4,24,87,0.0,1011,20,10,297,3
2012-11-08,22.9,20.4,27.3,0.0,2012-11-08,28,19,0.0,8.7,5,1,24,12:45 AM,01:21 PM,06:15 AM,05:51 PM,19,20,20,20,13,37,96,0.2,1011,19,9,95,7
2012-12-08,23.1,20.9,27.6,0.0,2012-12-08,29,15,0.0,8.7,5,1,27,01:12 AM,01:25 PM,06:30 AM,05:53 PM,16,17,17,17,17,19,95,0.0,1013,16,2,80,8
2012-01-09,22.7,20.0,27.8,2.0,2012-01-09,28,16,0.0,8.7,5,1,100,06:18 PM,06:29 AM,06:44 AM,06:09 PM,15,17,17,17,19,75,86,0.0,1014,17,8,86,11
2012-02-09,24.0,20.0,29.0,0.0,2012-02-09,31,18,0.0,11.6,6,1,79,07:49 PM,07:30 AM,06:44 AM,06:23 PM,13,21,21,21,12,3,61,0.0,1011,19,10,125,7
2012-03-09,23.2,21.4,29.0,,2012-03-09,33,19,0.0,11.6,7,1,87,07:29 PM,06:52 AM,06:31 AM,06:29 PM,9,22,24,22,17,13,45,0.0,1008,21,10,300,10
2012-04-09,22.8,20.4,26.9,0.0,2012-04-09,35,22,0.0,11.6,7,1,72,09:20 PM,08:07 AM,06:11 AM,06:32 PM,17,26,26,24,15,16,63,0.1,1010,24,10,198,10
2012-05-09,23.6,19.9,28.3,0.8,2012-05-09,34,23,0.0,12.8,7,1,73,10:05 PM,08:53 AM,05:56 AM,06:36 PM,18,26,26,24,12,28,72,0.0,1008,23,10,273,7
2012-06-09,23.8,20.3,28.9,0.0,2012-06-09,33,20,0.0,12.9,7,1,57,11:10 PM,10:29 AM,05:53 AM,06:45 PM,18,22,24,22,28,60,81,0.0,1008,22,10,268,19
2012-07-09,23.4,20.5,28.9,,2012-07-09,30,21,0.0,12.9,5,1,59,11:06 PM,10:51 AM,05:59 AM,06:50 PM,19,22,23,22,19,31,86,0.4,1006,22,10,256,14
2012-08-09,22.9,20.2,28.2,,2012-08-09,27,20,0.0,10.2,5,1,48,11:46 PM,11:56 AM,06:07 AM,06:43 PM,19,20,20,20,23,70,91,0.0,1009,20,10,261,16
2012-09-09,23.1,20.4,27.2,0.0,2012-09-09,28,20,0.0,10.2,5,1,31,No moonrise,01:05 PM,06:09 AM,06:25 PM,19,20,20,20,20,94,94,0.0,1009,20,10,259,14
2012-10-09,23.3,19.6,28.0,1.0,2012-10-09,26,20,0.0,8.8,5,1,34,12:21 AM,01:17 PM,06:09 AM,06:04 PM,19,20,20,20,10,39,93,0.1,1010,20,9,103,5
2012-11-09,23.4,20.0,28.6,0.0,2012-11-09,29,18,0.0,8.7,6,1,17,01:36 AM,02:03 PM,06:16 AM,05:51 PM,17,20,20,20,14,28,86,0.0,1012,19,10,104,8
2012-12-09,24.1,19.9,30.1,,2012-12-09,29,14,0.0,8.7,6,1,20,02:06 AM,02:12 PM,06:30 AM,05:54 PM,17,19,19,19,12,0,89,0.0,1013,16,10,101,7
2012-01-10,23.4,21.0,26.8,3.0,2012-01-10,28,17,0.0,11.6,6,1,87,07:14 PM,07:19 AM,06:44 AM,06:09 PM,16,18,18,18,15,57,87,0.0,1015,18,5,110,9
2012-02-10,23.5,19.9,28.7,0.0,2012-02-10,31,19,0.0,11.6,6,1,71,08:45 PM,08:14 AM,06:44 AM,06:24 PM,16,20,20,20,19,9,82,0.0,1012,19,10,107,11
2012-03-10,23.6,18.0,30.3,,2012-03-10,31,20,0.0,11.6,7,1,80,08:28 PM,07:40 AM,06:30 AM,06:29 PM,10,22,24,22,20,5,46,0.0,1007,21,10,111,11
2012-04-10,24.4,18.8,31.0,,2012-04-10,37,23,0.0,11.6,7,1,64,10:22 PM,09:07 AM,06:10 AM,06:32 PM,17,27,27,26,10,9,59,0.0,1011,25,10,188,7
2012-05-10,25.6,19.5,32.3,,2012-05-10,32,22,0.0,12.8,7,1,66,10:59 PM,09:54 AM,05:56 AM,06:36 PM,19,26,26,24,17,13,74,0.0,1010,23,10,242,11
2012-06-10,24.6,21.8,32.3,,2012-06-10,32,21,0.0,12.9,7,1,50,11:51 PM,11:21 AM,05:53 AM,06:45 PM,18,23,23,22,23,16,78,0.0,1008,22,10,266,17
2012-07-10,23.6,19.0,31.2,,2012-07-10,27,21,0.0,11.8,5,1,52,11:46 PM,11:39 AM,06:00 AM,06:50 PM,19,21,24,21,23,47,88,0.1,1006,21,9,249,15
2012-08-10,24.6,21.1,30.0,,2012-08-10,27,19,0.0,10.2,5,1,41,No moonrise,12:45 PM,06:07 AM,06:43 PM,18,20,20,20,23,83,92,0.0,1008,20,10,255,17
2012-09-10,22.8,17.8,30.0,,2012-09-10,29,19,0.0,11.6,5,1,24,12:48 AM,01:53 PM,06:09 AM,06:24 PM,19,20,20,20,25,89,96,0.0,1010,19,10,254,17
2012-10-10,24.0,19.6,30.5,,2012-10-10,30,17,0.0,11.6,6,1,27,01:12 AM,02:01 PM,06:09 AM,06:04 PM,15,20,20,20,8,9,75,0.0,1010,18,10,57,4
2012-11-10,24.3,19.4,31.1,,2012-11-10,28,17,0.0,8.7,6,1,9,02:29 AM,02:48 PM,06:16 AM,05:51 PM,17,19,19,19,17,23,88,0.0,1013,18,10,91,9
2012-12-10,24.2,20.0,31.1,,2012-12-10,29,15,0.0,8.7,6,1,13,03:05 AM,03:03 PM,06:31 AM,05:54 PM,14,19,19,19,15,1,75,0.0,1013,16,10,106,8
2012-01-11,19.2,18.6,20.0,81.0,2012-01-11,29,17,0.0,11.6,5,1,79,08:08 PM,08:05 AM,06:45 AM,06:10 PM,16,19,19,19,10,65,81,0.0,1014,19,10,193,6
2012-02-11,21.7,19.0,26.0,9.9,2012-02-11,30,18,0.0,11.6,6,1,64,09:42 PM,09:00 AM,06:44 AM,06:24 PM,16,20,20,20,16,20,78,0.0,1012,20,10,126,9
2012-03-11,21.5,19.4,26.7,1.0,2012-03-11,33,18,0.0,11.6,6,1,73,09:30 PM,08:30 AM,06:29 AM,06:30 PM,15,20,20,20,26,3,75,0.0,1008,20,10,115,15
2012-04-11,23.2,18.5,29.0,6.1,2012-04-11,35,23,0.0,11.6,7,1,57,11:22 PM,10:07 AM,06:09 AM,06:32 PM,15,27,27,26,11,5,49,0.0,1010,25,10,175,8
2012-05-11,23.7,20.6,29.6,0.0,2012-05-11,32,23,0.0,12.8,6,1,58,11:48 PM,10:52 AM,05:55 AM,06:37 PM,19,26,26,24,14,46,75,1.4,1009,24,7,207,9
2012-06-11,23.3,20.3,29.6,0.8,2012-06-11,33,20,0.0,12.9,7,1,42,No moonrise,12:10 PM,05:53 AM,06:46 PM,17,23,23,22,23,20,74,0.0,1007,22,10,264,16
2012-07-11,22.8,18.3,29.3,0.0,2012-07-11,31,19,0.0,12.5,5,1,44,No moonrise,12:26 PM,06:00 AM,06:50 PM,19,20,20,20,21,63,92,0.0,1008,20,10,247,14
2012-08-11,24.7,19.9,29.3,,2012-08-11,27,20,0.0,7.5,5,1,34,12:31 AM,01:35 PM,06:07 AM,06:42 PM,19,21,21,21,21,68,91,0.1,1008,20,5,240,15
2012-09-11,23.5,19.4,29.6,,2012-09-11,29,19,0.0,11.6,6,1,16,01:40 AM,02:39 PM,06:09 AM,06:23 PM,18,20,20,20,23,52,91,0.0,1010,20,10,254,16
2012-10-11,23.3,18.6,29.6,,2012-10-11,30,18,0.0,11.6,6,1,20,02:04 AM,02:45 PM,06:09 AM,06:03 PM,13,20,20,20,20,4,65,0.0,1010,19,10,27,9
2012-11-11,23.2,18.9,29.6,,2012-11-11,28,18,0.0,8.7,5,1,2,03:25 AM,03:35 PM,06:17 AM,05:51 PM,18,19,19,19,13,47,96,0.0,1013,18,2,94,8
2012-12-11,23.1,17.5,29.3,,2012-12-11,29,15,0.0,8.7,6,1,5,04:06 AM,03:59 PM,06:31 AM,05:54 PM,13,18,18,18,17,0,71,0.0,1012,16,10,105,9
2012-01-12,21.7,15.3,28.4,,2012-01-12,27,17,0.0,11.6,5,1,72,09:03 PM,08:50 AM,06:45 AM,06:10 PM,17,17,17,17,17,83,96,0.0,1014,17,2,101,11
2012-02-12,21.7,16.0,28.4,,2012-02-12,31,19,0.0,11.6,6,1,56,10:40 PM,09:48 AM,06:43 AM,06:24 PM,17,19,19,19,19,27,89,0.0,1013,19,10,113,12
2012-03-12,22.1,17.2,28.1,,2012-03-12,32,17,0.0,11.6,6,1,65,10:31 PM,09:24 AM,06:29 AM,06:30 PM,16,20,20,20,18,0,76,0.0,1011,19,10,110,13
2012-04-12,20.8,18.9,27.9,0.5,2012-04-12,36,22,0.0,11.6,7,1,49,No moonrise,11:07 AM,06:09 AM,06:32 PM,15,26,26,25,12,8,52,0.0,1009,24,10,205,9
2012-05-12,22.2,19.4,27.0,23.9,2012-05-12,30,22,0.0,12.8,7,1,51,No moonrise,11:47 AM,05:55 AM,06:37 PM,20,25,25,23,15,57,84,0.0,1007,23,10,247,10
2012-06-12,21.5,18.9,27.0,0.8,2012-06-12,32,20,0.0,12.9,6,1,34,12:30 AM,12:58 PM,05:53 AM,06:46 PM,17,21,24,21,28,11,76,0.0,1006,21,10,255,20
2012-07-12,22.2,17.1,28.6,0.0,2012-07-12,31,21,0.0,12.5,6,1,37,12:25 AM,01:15 PM,06:00 AM,06:50 PM,18,22,24,22,22,79,82,0.0,1008,22,10,272,17
2012-08-12,21.9,16.9,28.6,,2012-08-12,28,20,0.0,10.2,5,1,26,01:18 AM,02:24 PM,06:07 AM,06:42 PM,19,23,23,22,25,99,82,0.4,1008,22,10,254,17
2012-09-12,21.4,12.7,30.0,,2012-09-12,30,19,0.0,11.6,6,1,9,02:31 AM,03:26 PM,06:09 AM,06:23 PM,18,20,20,20,20,42,92,0.0,1009,20,10,256,13
2012-10-12,22.3,15.5,30.0,,2012-10-12,29,19,0.0,11.6,6,1,12,02:56 AM,03:29 PM,06:10 AM,06:02 PM,12,20,20,20,20,6,62,0.0,1010,19,10,47,10
2012-11-12,22.6,16.2,30.3,,2012-11-12,28,17,0.0,8.7,6,1,0,04:23 AM,04:26 PM,06:17 AM,05:51 PM,17,18,18,18,16,19,93,0.0,1013,17,10,82,8
2012-12-12,23.2,16.6,30.7,,2012-12-12,29,15,0.0,8.7,6,1,0,05:10 AM,05:00 PM,06:32 AM,05:55 PM,18,19,19,19,12,2,90,0.0,1012,16,10,115,8
2013-01-01,23.4,,30.3,,2013-01-01,30,17,0.0,11.6,5,1,68,09:26 PM,09:17 AM,06:42 AM,06:05 PM,18,19,19,19,17,64,97,0.0,1012,18,2,114,11
2013-02-01,22.4,16.9,30.3,,2013-02-01,29,14,0.0,11.6,6,1,51,10:49 PM,10:05 AM,06:46 AM,06:21 PM,13,16,16,16,23,6,83,0.0,1016,16,10,100,14
2013-03-01,24.0,16.9,31.8,,2013-03-01,32,17,0.0,11.6,6,1,68,09:40 PM,08:50 AM,06:35 AM,06:28 PM,13,21,21,21,18,2,64,0.0,1013,19,10,96,12
2013-04-01,24.2,17.4,32.0,,2013-04-01,36,24,0.0,11.6,7,1,52,11:30 PM,10:18 AM,06:16 AM,06:31 PM,19,27,27,25,14,25,69,0.1,1009,25,10,156,10
2013-05-01,23.8,18.0,32.0,,2013-05-01,36,23,0.0,12.8,7,1,54,No moonrise,11:10 AM,05:59 AM,06:34 PM,19,28,28,26,14,0,65,0.0,1008,24,10,111,11
2013-06-01,23.3,18.3,31.0,,2013-06-01,26,21,0.0,9.4,5,1,37,12:26 AM,12:45 PM,05:52 AM,06:43 PM,20,22,24,22,19,87,89,0.7,1006,21,9,241,14
2013-07-01,22.8,17.6,30.2,,2013-07-01,30,20,0.0,12.9,6,1,40,12:31 AM,01:12 PM,05:57 AM,06:50 PM,18,21,21,21,23,33,85,0.0,1008,21,10,255,17
2013-08-01,23.1,17.4,30.6,,2013-08-01,24,19,0.0,7.6,5,1,29,01:25 AM,02:26 PM,06:05 AM,06:47 PM,17,19,19,19,30,76,89,0.0,1006,19,10,248,22
2013-09-01,22.9,17.4,30.6,,2013-09-01,31,21,0.0,11.6,7,1,12,02:31 AM,03:28 PM,06:08 AM,06:30 PM,20,23,25,23,9,29,83,0.0,1008,22,10,15,5
2013-10-01,22.3,17.0,30.0,,2013-10-01,28,19,0.0,11.6,5,1,15,02:50 AM,03:30 PM,06:09 AM,06:09 PM,19,19,19,19,19,100,99,0.0,1008,19,0,263,12
2013-11-01,22.3,17.0,29.4,,2013-11-01,29,18,0.0,8.7,5,1,0,03:59 AM,04:11 PM,06:13 AM,05:53 PM,18,19,19,19,13,46,94,0.0,1013,18,2,77,7
2013-12-01,21.8,15.7,29.4,,2013-12-01,27,18,0.0,7.2,6,1,1,04:29 AM,04:25 PM,06:26 AM,05:51 PM,18,19,19,19,14,40,91,0.0,1014,19,10,94,9
2013-01-02,21.6,15.3,29.2,,2013-01-02,30,16,0.0,11.6,6,1,60,10:15 PM,09:58 AM,06:42 AM,06:05 PM,16,18,18,18,18,6,88,0.0,1013,17,10,92,10
2013-02-02,21.4,15.2,29.2,,2013-02-02,29,14,0.0,11.6,6,1,44,11:44 PM,10:51 AM,06:46 AM,06:21 PM,11,17,17,17,17,0,67,0.0,1015,16,10,88,11
2013-03-02,21.8,14.4,29.6,,2013-03-02,32,18,0.0,11.6,6,1,61,10:37 PM,09:39 AM,06:35 AM,06:28 PM,7,20,20,20,23,0,42,0.0,1013,19,10,86,12
2013-04-02,22.5,16.1,30.5,,2013-04-02,33,24,0.0,11.6,7,1,44,No moonrise,11:18 AM,06:15 AM,06:31 PM,18,28,28,26,10,41,61,0.0,1010,26,10,175,7
2013-05-02,23.2,17.8,30.5,,2013-05-02,37,23,0.0,12.8,8,1,47,12:09 AM,12:08 PM,05:59 AM,06:35 PM,16,27,27,27,8,2,53,0.0,1007,24,10,185,7
2013-06-02,23.7,19.3,31.0,,2013-06-02,26,21,0.0,8.1,5,1,30,01:09 AM,01:36 PM,05:52 AM,06:43 PM,20,21,24,21,20,98,94,5.6,1006,21,5,248,14
2013-07-02,24.6,18.8,32.2,,2013-07-02,28,20,0.0,11.9,6,1,32,01:14 AM,02:02 PM,05:58 AM,06:50 PM,17,21,21,21,26,26,81,0.0,1007,21,10,260,19
2013-08-02,24.6,21.0,32.2,,2013-08-02,28,19,0.0,11.6,5,1,22,02:12 AM,03:14 PM,06:05 AM,06:46 PM,18,19,19,19,30,70,93,0.0,1006,19,10,253,20
2013-09-02,23.9,17.9,31.6,,2013-09-02,31,21,0.0,11.6,7,1,4,03:21 AM,04:11 PM,06:09 AM,06:30 PM,20,25,25,23,10,53,86,0.0,1009,22,10,220,6
2013-10-02,22.8,17.1,31.6,,2013-10-02,27,19,0.0,11.6,5,1,8,03:39 AM,04:11 PM,06:09 AM,06:09 PM,19,20,20,20,16,76,97,0.0,1008,20,2,271,9
2013-11-02,22.7,17.2,30.0,,2013-11-02,29,20,0.0,7.2,5,1,0,04:53 AM,04:58 PM,06:13 AM,05:53 PM,21,21,24,21,7,87,97,0.1,1013,21,2,94,5
2013-12-02,24.0,18.0,31.4,,2013-12-02,27,18,0.0,8.7,5,1,0,05:30 AM,05:22 PM,06:26 AM,05:52 PM,19,19,19,19,14,100,98,0.0,1013,19,0,105,9
2013-01-03,25.5,18.5,33.0,,2013-01-03,31,16,0.0,11.6,6,1,53,11:06 PM,10:39 AM,06:42 AM,06:06 PM,14,19,19,19,17,3,75,0.0,1014,17,10,106,9
2013-02-03,25.5,18.9,33.0,,2013-02-03,29,14,0.0,11.6,6,1,36,No moonrise,11:40 AM,06:45 AM,06:21 PM,12,18,18,18,16,0,69,0.0,1014,16,10,89,10
2013-03-03,25.3,18.5,33.2,,2013-03-03,32,17,0.0,11.6,6,1,53,11:37 PM,10:30 AM,06:34 AM,06:29 PM,12,20,20,20,18,0,58,0.0,1014,19,10,89,12
2013-04-03,24.8,16.7,33.2,,2013-04-03,34,24,0.0,11.6,6,1,37,12:27 AM,12:17 PM,06:15 AM,06:31 PM,20,28,28,26,7,25,72,0.1,1010,25,9,140,6
2013-05-03,25.4,18.8,32.7,,2013-05-03,34,24,0.0,12.8,7,1,39,12:58 AM,01:03 PM,05:58 AM,06:35 PM,20,27,27,26,15,7,71,0.0,1006,25,10,241,12
2013-06-03,23.5,21.0,32.7,0.0,2013-06-03,25,20,0.0,11.9,5,1,22,01:51 AM,02:26 PM,05:53 AM,06:43 PM,19,20,20,20,29,82,93,3.0,1005,20,7,250,17
2013-07-03,24.0,21.0,30.4,0.0,2013-07-03,29,21,0.0,12.9,5,1,25,01:57 AM,02:51 PM,05:58 AM,06:50 PM,18,21,21,21,31,70,82,0.0,1006,21,10,254,23
2013-08-03,25.4,18.9,32.0,0.5,2013-08-03,29,19,0.0,11.6,5,1,15,03:00 AM,04:02 PM,06:06 AM,06:46 PM,18,20,20,20,24,63,88,0.0,1009,20,10,258,17
2013-09-03,25.8,20.3,34.1,0.0,2013-09-03,28,21,0.0,10.2,6,1,0,04:09 AM,04:53 PM,06:09 AM,06:29 PM,21,25,25,23,10,24,88,0.0,1010,23,10,248,8
2013-10-03,27.1,21.2,34.1,,2013-10-03,29,19,0.0,11.6,5,1,0,04:28 AM,04:52 PM,06:09 AM,06:08 PM,19,20,20,20,16,100,98,0.0,1010,19,0,261,10
2013-11-03,26.9,21.5,33.7,,2013-11-03,27,19,0.0,8.7,5,1,0,05:49 AM,05:48 PM,06:14 AM,05:53 PM,19,19,19,19,16,82,98,0.2,1013,19,10,93,10
2013-12-03,26.8,20.8,34.8,,2013-12-03,27,17,0.0,8.7,5,1,0,06:31 AM,06:22 PM,06:27 AM,05:52 PM,18,18,18,18,16,100,99,0.0,1012,18,0,99,10
2013-01-04,27.2,20.7,36.5,11.9,2013-01-04,30,17,0.0,11.6,6,1,46,11:58 PM,11:22 AM,06:43 AM,06:06 PM,16,20,20,20,17,3,79,0.0,1014,19,10,106,10
2013-02-04,26.9,22.9,34.9,0.0,2013-02-04,29,15,0.0,11.6,6,1,29,12:42 AM,12:33 PM,06:45 AM,06:22 PM,13,18,18,18,20,0,73,0.0,1015,16,10,108,12
2013-03-04,27.8,22.1,34.9,1.0,2013-03-04,32,17,0.0,11.6,6,1,46,No moonrise,11:25 AM,06:34 AM,06:29 PM,11,20,20,20,18,0,56,0.0,1014,18,10,89,11
2013-04-04,29.8,23.5,36.1,0.0,2013-04-04,36,23,0.0,11.6,7,1,29,01:21 AM,01:16 PM,06:14 AM,06:31 PM,20,27,27,26,11,21,70,0.0,1009,25,10,241,9
2013-05-04,28.2,23.7,36.1,,2013-05-04,35,25,0.0,12.8,6,1,32,01:44 AM,01:56 PM,05:58 AM,06:35 PM,20,29,29,27,9,19,65,0.1,1005,26,9,181,6
2013-06-04,28.3,22.8,36.0,4.1,2013-06-04,30,19,0.0,12.9,6,1,15,02:32 AM,03:16 PM,05:53 AM,06:44 PM,18,20,20,20,22,43,90,0.0,1006,20,10,275,14
2013-07-04,29.9,23.3,36.8,0.0,2013-07-04,29,20,0.0,12.9,6,1,18,02:42 AM,03:41 PM,05:58 AM,06:50 PM,19,20,20,20,25,54,89,0.0,1007,20,10,257,17
2013-08-04,29.4,24.4,36.8,,2013-08-04,27,19,0.0,11.6,5,1,7,03:49 AM,04:47 PM,06:06 AM,06:45 PM,18,20,20,20,22,74,89,0.0,1009,20,10,267,15
2013-09-04,29.6,24.5,36.0,,2013-09-04,29,19,0.0,10.2,6,1,0,04:58 AM,05:35 PM,06:09 AM,06:28 PM,19,20,20,20,16,56,93,0.0,1011,19,10,258,10
2013-10-04,28.9,24.0,35.6,,2013-10-04,30,17,0.0,11.6,5,1,0,05:19 AM,05:36 PM,06:09 AM,06:07 PM,18,18,18,18,20,70,97,0.0,1010,18,10,251,13
2013-11-04,28.7,23.5,36.6,,2013-11-04,27,19,0.0,8.7,5,1,3,06:48 AM,06:42 PM,06:14 AM,05:52 PM,19,19,19,19,16,100,98,0.0,1014,19,0,91,10
2013-12-04,29.0,23.3,36.6,,2013-12-04,26,15,0.0,8.7,6,1,6,07:34 AM,07:26 PM,06:27 AM,05:52 PM,15,16,16,16,19,12,90,0.0,1013,16,10,71,10
2013-01-05,28.7,22.7,37.0,,2013-01-05,30,18,0.0,11.6,6,1,38,No moonrise,12:06 PM,06:43 AM,06:07 PM,15,19,19,19,20,6,78,0.0,1012,18,10,104,11
2013-02-05,29.6,24.0,37.6,,2013-02-05,30,18,0.0,11.6,5,1,21,01:42 AM,01:30 PM,06:45 AM,06:22 PM,17,18,18,18,24,78,97,0.0,1015,18,10,119,15
2013-03-05,28.3,24.0,37.6,,2013-03-05,31,19,0.0,11.6,6,1,39,12:35 AM,12:23 PM,06:33 AM,06:29 PM,13,20,20,20,19,9,64,0.0,1014,20,10,95,13
2013-04-05,28.4,23.1,36.0,4.1,2013-04-05,37,24,0.0,11.6,8,1,22,02:11 AM,02:12 PM,06:13 AM,06:31 PM,18,28,28,27,12,20,59,0.0,1008,26,10,172,9
2013-05-05,28.3,22.8,35.8,5.3,2013-05-05,34,23,0.0,12.8,7,1,25,02:26 AM,02:48 PM,05:57 AM,06:35 PM,21,27,27,25,12,21,78,0.0,1006,24,10,235,9
2013-06-05,28.3,23.9,34.6,0.0,2013-06-05,31,21,0.0,12.9,6,1,7,03:15 AM,04:05 PM,05:53 AM,06:44 PM,19,22,24,22,16,83,87,0.0,1007,21,10,263,11
2013-07-05,28.8,24.3,35.1,,2013-07-05,30,20,0.0,12.9,6,1,11,03:28 AM,04:30 PM,05:58 AM,06:50 PM,19,21,24,21,21,24,86,0.0,1005,21,10,251,15
